Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
110,Corriere espresso,Express,IT,62029.0,IT,63812,2023-01-02 14:22:10.757,0.7,0.5,0.0,28.65,2023-01-03 00:00:14,10,0
111,Corriere espresso,Express,IT,62029.0,IT,64011,2023-01-02 14:24:30.73,2.75,2.5,0.0,66.27,2023-01-03 00:00:14,10,0
112,Corriere espresso,Express,IT,62029.0,IT,50068,2023-01-02 14:32:44.717,0.15,0.1,0.0,160.43,2023-01-04 14:55:14,48,0
113,Corriere espresso,Express,IT,62029.0,IT,50058,2023-01-02 14:44:43.87,1.8,1.6,0.0,187.92,2023-01-04 12:15:14,46,0
114,Corriere espresso,Express,IT,50065.0,IT,52027,2023-01-02 14:49:01.803,4.1,3.0,0.0364,24.19,2023-01-03 15:15:14,25,0
115,Corriere espresso,Express,IT,62029.0,IT,56031,2023-01-02 14:52:15.603,132.0,122.0,1e-06,222.33,2023-01-09 09:47:14,163,0
116,Corriere espresso,Express,IT,62029.0,IT,50055,2023-01-02 14:53:07.227,5.7,5.2,0.0,186.73,2023-01-03 11:14:14,21,0
125,Corriere espresso,Express,IT,63811.0,IT,10036,2023-01-02 15:53:44.497,7.0,6.0,0.1683,517.29,2023-01-04 12:00:14,45,0
126,Corriere espresso,Express,IT,63811.0,IT,30020,2023-01-02 15:54:02.693,1.5,0.7,0.0,281.64,2023-01-04 10:51:14,43,0
127,Corriere espresso,Express,IT,20122.0,IT,63811,2023-01-02 16:03:36.433,0.5,0.4,0.0,434.81,2023-01-03 00:00:14,8,0
128,Corriere espresso,Express,IT,20122.0,IT,63811,2023-01-02 16:05:41.587,0.5,0.4,0.0,434.81,2023-01-03 00:00:14,8,0
271,Corriere espresso,Express,IT,62029.0,IT,50065,2023-01-03 08:46:41.14,0.2,0.15,0.0,161.64,2023-01-04 10:54:14,26,1
315,Corriere espresso,Express,IT,50065.0,IT,62029,2023-01-03 09:36:19.16,0.1,0.1,0.01,161.64,2023-01-04 11:11:14,26,1
318,Corriere espresso,Express,IT,50065.0,IT,47030,2023-01-03 09:44:06.143,0.15,0.1,0.01,86.04,2023-01-04 15:39:14,30,1
332,Corriere espresso,Express,IT,50065.0,IT,59015,2023-01-03 10:00:28.27,0.15,0.1,0.01,34.26,2023-01-04 13:50:14,27,1
333,Corriere espresso,Express,IT,50065.0,IT,51031,2023-01-03 10:08:34.633,0.1,0.1,0.01,37.93,2023-01-04 11:05:14,25,1
339,Corriere espresso,Express,IT,63076.0,IT,185,2023-01-03 00:00:14,7.95,6.27,0.11,,2022-12-23 12:01:14,-252,1
347,Corriere espresso,Ore 10/10:30,IT,50065.0,IT,30032,2023-01-03 00:00:14,1.0,0.9,0.015439,188.81,2023-01-04 14:46:14,38,1
366,Corriere espresso,,IT,20122.0,IT,50065,2023-01-03 10:52:02.163,1.0,0.9,0.01,258.6,2023-01-04 00:00:14,14,1
369,Corriere espresso,Ore 10/10:30,IT,50065.0,IT,50052,2023-01-03 10:54:50.74,2.4,2.0,0.0187,41.36,2023-01-04 15:34:14,29,1
370,Corriere espresso,Express,IT,62029.0,IT,52027,2023-01-03 10:58:51.5,2.75,2.4,0.0,147.28,2023-01-04 14:34:14,28,1
371,Corriere espresso,Express,IT,50065.0,IT,50033,2023-01-03 11:00:55.803,0.5,0.5,0.01,38.72,2023-01-04 15:07:14,28,1
372,Corriere espresso,Express,IT,50065.0,IT,50067,2023-01-03 11:06:02.56,10.0,9.0,0.0195,5.96,2023-01-04 11:25:14,24,1
383,Corriere espresso,Express,IT,62029.0,IT,50127,2023-01-03 11:21:30.713,1.8,1.4,0.0,179.66,2023-01-04 11:23:14,24,1
384,Corriere espresso,Express,IT,62029.0,IT,64010,2023-01-03 11:22:24.577,5.0,4.4,0.0,57.72,2023-01-04 00:00:14,13,1
385,Corriere espresso,Express,IT,50065.0,IT,63811,2023-01-03 11:23:04.807,0.5,0.5,0.0,191.0,2023-01-04 12:42:14,25,1
386,Corriere espresso,Express,IT,62029.0,IT,64011,2023-01-03 11:23:38.567,10.8,10.0,0.0,66.27,2023-01-04 00:00:14,13,1
387,Corriere espresso,Express,IT,50065.0,IT,58033,2023-01-03 11:24:16.863,0.5,0.5,0.01,98.64,2023-01-04 11:36:14,24,1
388,Corriere espresso,Express,IT,63811.0,IT,13011,2023-01-03 11:26:10.67,0.3,0.2,0.01,510.96,2023-01-04 00:00:14,13,1
389,Corriere espresso,Express,IT,63811.0,IT,22017,2023-01-03 11:26:28.54,0.3,0.2,0.01,469.29,2023-01-09 00:00:14,133,1
390,Corriere espresso,Express,IT,63811.0,IT,51011,2023-01-03 11:26:46.52,0.3,0.2,0.01,248.89,2023-01-04 00:00:14,13,1
391,Corriere espresso,Express,IT,63811.0,IT,22070,2023-01-03 11:27:04.683,0.3,0.2,0.01,465.59,2023-01-04 00:00:14,13,1
394,Corriere espresso,Express,IT,50065.0,IT,20122,2023-01-03 11:43:16.613,3.25,2.0,0.0486,258.6,2023-01-04 12:18:14,25,1
404,Corriere espresso,Express,IT,50065.0,IT,47853,2023-01-03 11:53:06.987,10.3,9.0,0.09504,95.44,2023-01-04 10:14:14,23,1
407,Corriere espresso,Express,IT,50065.0,IT,52025,2023-01-03 12:05:06.157,0.65,0.3,0.006,30.07,2023-01-04 14:33:14,26,1
408,Corriere espresso,,IT,20122.0,IT,50066,2023-01-03 12:09:14.897,0.2,0.1,0.01,271.32,2023-01-04 00:00:14,12,1
423,Corriere espresso,Express,IT,20122.0,IT,98124,2023-01-03 12:21:20.127,0.5,0.4,0.0,965.93,2023-01-05 00:00:14,36,1
425,Corriere espresso,Express,IT,63076.0,IT,47842,2023-01-04 00:00:14,8.32,7.37,0.07,145.12,2023-01-04 09:54:14,9,2
427,Corriere espresso,Express,IT,63076.0,IT,185,2023-01-03 00:00:14,7.95,6.27,0.11,157.84,2023-01-04 13:50:14,37,1
428,Corriere espresso,Ore 10/10:30,IT,50065.0,IT,43044,2023-01-03 12:26:28.17,0.5,0.5,0.01,146.23,2023-01-04 09:44:14,21,1
429,Corriere espresso,Express,IT,50065.0,IT,43044,2023-01-03 12:28:15.52,3.9,3.6,0.012312,146.23,2023-01-04 09:44:14,21,1
430,Corriere espresso,Express,IT,63811.0,IT,20851,2023-01-03 12:30:54.463,3.48,1.52,0.17,441.19,2023-01-04 14:40:14,26,1
431,Corriere espresso,Express,IT,63811.0,IT,73014,2023-01-03 12:30:54.463,7.52,4.92,0.28,503.58,2023-01-05 10:59:14,46,1
432,Corriere espresso,Express,IT,63811.0,IT,23030,2023-01-03 12:30:54.463,16.24,8.44,0.84,442.08,2023-01-09 15:00:14,147,1
433,Corriere espresso,Express,IT,63811.0,IT,23030,2023-01-03 12:30:54.463,5.47,3.14,0.19,442.08,2023-01-09 15:00:14,147,1
434,Corriere espresso,Express,IT,63811.0,IT,12042,2023-01-03 12:30:54.463,16.42,11.22,0.56,494.48,2023-01-04 11:07:14,23,1
438,Corriere espresso,Express,IT,63811.0,IT,35122,2023-01-03 12:43:58.363,2.7,2.5,0.17,281.0,2023-01-04 00:00:14,12,1
439,Corriere espresso,Express,IT,63811.0,IT,20121,2023-01-03 12:44:20.303,5.0,4.5,0.17,436.22,2023-01-04 00:00:14,12,1
440,Corriere espresso,Express,IT,63811.0,IT,90141,2023-01-03 12:44:43.777,3.0,2.8,0.03,569.36,2023-01-05 00:00:14,36,1
441,Corriere espresso,Express,IT,63811.0,IT,20121,2023-01-03 12:45:19.707,0.5,0.4,0.01,436.22,2023-01-04 00:00:14,12,1
442,Corriere espresso,Express,IT,63811.0,IT,36040,2023-01-03 12:45:40.873,3.0,2.5,0.1,303.37,2023-01-04 00:00:14,12,1
443,Corriere espresso,Express,IT,63811.0,IT,20121,2023-01-03 12:46:05.857,5.0,4.8,0.07,436.22,2023-01-04 00:00:14,12,1
444,Corriere espresso,Express,IT,63811.0,IT,50055,2023-01-03 12:46:29.417,0.5,0.1,0.3,216.78,2023-01-04 00:00:14,12,1
445,Corriere espresso,Express,IT,63811.0,IT,52025,2023-01-03 12:46:53.023,3.0,2.0,0.02,174.42,2023-01-04 00:00:14,12,1
446,Corriere espresso,Express,IT,63811.0,IT,43121,2023-01-03 12:47:14.34,1.8,1.6,0.17,319.45,2023-01-09 00:00:14,132,1
447,Corriere espresso,Express,IT,63811.0,IT,15069,2023-01-03 12:48:17.723,0.3,0.2,0.01,420.9,2023-01-04 00:00:14,12,1
448,Corriere espresso,Express,IT,63811.0,IT,10036,2023-01-03 12:48:37.713,0.3,0.2,0.01,517.29,2023-01-04 00:00:14,12,1
449,Corriere espresso,Express,IT,63811.0,IT,92024,2023-01-03 12:49:01.357,1.7,1.5,0.02,654.55,2023-01-05 00:00:14,36,1
450,Corriere espresso,Express,IT,63811.0,IT,71022,2023-01-03 12:52:44.06,0.3,0.2,0.01,273.73,2023-01-09 00:00:14,132,1
451,Corriere espresso,Express,IT,63811.0,IT,20155,2023-01-03 12:53:10.22,0.3,0.2,0.01,439.4,2023-01-04 00:00:14,12,1
454,Corriere espresso,Express,IT,63811.0,IT,177,2023-01-03 12:53:34.477,0.3,0.2,0.01,177.03,2023-01-04 00:00:14,12,1
455,Corriere espresso,Express,IT,63811.0,IT,80132,2023-01-03 12:54:27.913,1.5,1.3,0.02,271.14,2023-01-04 00:00:14,12,1
456,Corriere espresso,Express,IT,63811.0,IT,187,2023-01-03 12:54:49.667,0.3,0.2,0.01,178.07,2023-01-04 00:00:14,12,1
457,Corriere espresso,Express,IT,63811.0,IT,40124,2023-01-03 12:55:09.913,2.7,2.5,0.17,234.1,2023-01-05 00:00:14,36,1
458,Corriere espresso,Express,IT,63811.0,IT,81100,2023-01-03 12:55:32.103,3.2,3.0,0.03,246.94,2023-01-04 00:00:14,12,1
461,Corriere espresso,Express,IT,50065.0,IT,6011,2023-01-03 13:09:39.92,26.0,24.0,0.113463,68.86,2023-01-04 12:30:14,23,1
471,Corriere espresso,Express,IT,50065.0,IT,50026,2023-01-03 13:38:10.307,0.1,0.1,0.01,24.5,2023-01-04 11:56:14,22,1
494,Corriere espresso,Express,IT,63076.0,IT,92100,2023-01-03 13:45:51.467,2.18,1.6,0.05,624.84,2023-01-05 12:00:14,47,1
495,Corriere espresso,Express,IT,63076.0,IT,24122,2023-01-03 13:45:51.467,4.28,3.38,0.06,453.28,2023-01-04 12:05:14,23,1
496,Corriere espresso,Express,IT,63076.0,IT,186,2023-01-03 13:45:51.467,1.38,0.98,0.02,159.16,2023-01-04 13:21:14,24,1
497,Corriere espresso,Express,IT,63076.0,IT,88900,2023-01-03 13:45:51.467,17.7,15.0,0.24,508.84,2023-01-05 13:04:14,48,1
498,Corriere espresso,Express,IT,63076.0,IT,18012,2023-01-03 13:45:51.467,20.76,19.41,0.14,507.79,2023-01-04 11:36:14,22,1
499,Corriere espresso,Express,IT,63076.0,IT,20900,2023-01-03 13:45:51.467,15.59,11.73,0.25,469.2,2023-01-04 11:26:14,22,1
500,Corriere espresso,Express,IT,63076.0,IT,37121,2023-01-03 13:45:51.467,11.26,9.29,0.14,360.62,2023-01-04 14:11:14,25,1
501,Corriere espresso,Express,IT,63076.0,IT,87100,2023-01-03 13:45:51.467,53.04,47.79,0.47,452.02,2023-01-05 13:19:14,48,1
502,Corriere espresso,Express,IT,63076.0,IT,23030,2023-01-03 13:45:51.467,0.9,0.7,0.01,477.75,2023-01-09 15:00:14,146,1
503,Corriere espresso,Express,IT,63076.0,IT,96100,2023-01-03 13:45:51.467,6.72,5.88,0.06,661.96,2023-01-05 15:54:14,50,1
504,Corriere espresso,Express,IT,63076.0,IT,18039,2023-01-03 13:45:51.467,13.46,12.37,0.1,512.41,2023-01-04 12:17:14,23,1
505,Corriere espresso,Express,IT,63076.0,IT,20121,2023-01-03 13:45:51.467,9.36,6.94,0.11,467.06,2023-01-05 13:59:14,48,1
506,Corriere espresso,Express,IT,63076.0,IT,55042,2023-01-03 13:45:51.467,10.31,8.09,0.16,316.41,2023-01-04 15:04:14,26,1
507,Corriere espresso,Express,IT,63076.0,IT,20090,2023-01-03 13:45:51.467,93.52,85.98,0.79,468.43,2023-01-05 14:29:14,49,1
508,Corriere espresso,Express,IT,63076.0,IT,50013,2023-01-03 13:45:51.467,17.16,15.08,0.16,239.92,2023-01-04 09:13:14,20,1
509,Corriere espresso,Express,IT,63076.0,IT,23030,2023-01-03 13:45:51.467,3.34,2.95,0.03,477.75,2023-01-09 15:00:14,146,1
510,Corriere espresso,Express,IT,63076.0,IT,26858,2023-01-03 13:45:51.467,13.46,10.6,0.24,447.17,2023-01-04 09:30:14,20,1
511,Corriere espresso,Express,IT,63076.0,IT,50018,2023-01-03 13:45:51.467,43.46,38.61,0.48,233.84,2023-01-05 10:02:14,45,1
512,Corriere espresso,Express,IT,63076.0,IT,16121,2023-01-03 13:45:51.467,15.24,12.93,0.17,427.24,2023-01-04 14:13:14,25,1
513,Corriere espresso,Express,IT,63076.0,IT,55042,2023-01-03 13:45:51.467,53.84,48.54,0.49,316.41,2023-01-04 15:05:14,26,1
514,Corriere espresso,Express,IT,63076.0,IT,97100,2023-01-03 13:45:51.467,2.04,1.84,0.03,671.51,2023-01-05 12:00:14,47,1
515,Corriere espresso,Express,IT,63076.0,IT,16039,2023-01-03 13:45:51.467,2.2,1.62,0.04,388.0,2023-01-05 12:05:14,47,1
516,Corriere espresso,Express,IT,63076.0,IT,52100,2023-01-03 13:45:51.467,7.04,6.24,0.14,169.86,2023-01-05 13:01:14,48,1
517,Corriere espresso,Express,IT,63076.0,IT,9124,2023-01-03 13:45:51.467,162.16,145.43,1.61,571.44,2023-01-10 10:01:14,165,1
518,Corriere espresso,Express,IT,63076.0,IT,20090,2023-01-03 13:45:51.467,21.27,15.77,0.35,468.43,2023-01-04 10:18:14,21,1
519,Corriere espresso,Express,IT,63076.0,IT,80067,2023-01-03 13:45:51.467,15.76,14.31,0.14,259.57,2023-01-04 13:01:14,24,1
520,Corriere espresso,Express,IT,63076.0,IT,186,2023-01-03 13:45:51.467,33.5,28.61,0.41,159.16,2023-01-04 11:55:14,22,1
521,Corriere espresso,Express,IT,63076.0,IT,50053,2023-01-03 13:45:51.467,30.32,26.84,0.35,250.01,2023-01-05 16:09:14,51,1
522,Corriere espresso,Express,IT,63076.0,IT,25121,2023-01-03 13:45:51.467,7.63,6.15,0.09,409.28,2023-01-04 11:18:14,22,1
523,Corriere espresso,Express,IT,50065.0,IT,47030,2023-01-03 13:46:30.053,10.7,9.5,0.041216,86.04,2023-01-04 10:34:14,21,1
524,Corriere espresso,Express,IT,63076.0,IT,90146,2023-01-03 13:45:51.467,89.8,82.47,0.71,531.25,2023-01-05 08:55:14,43,1
525,Corriere espresso,Express,IT,63076.0,IT,23030,2023-01-03 13:45:51.467,103.82,94.88,0.89,477.75,2023-01-11 15:00:14,194,1
526,Corriere espresso,Express,IT,63076.0,IT,93012,2023-01-03 13:45:51.467,5.3,4.83,0.03,652.4,2023-01-05 10:08:14,45,1
527,Corriere espresso,Express,IT,63076.0,IT,52100,2023-01-03 13:45:51.467,6.16,5.57,0.05,169.86,2023-01-04 12:49:14,23,1
528,Corriere espresso,Express,IT,63076.0,IT,20121,2023-01-03 13:45:51.467,14.14,11.0,0.2,467.06,2023-01-04 13:41:14,24,1
529,Corriere espresso,Express,IT,63076.0,IT,26858,2023-01-03 13:45:51.467,20.17,17.25,0.26,447.17,2023-01-04 09:29:14,20,1
530,Corriere espresso,Express,IT,63076.0,IT,97016,2023-01-03 13:45:51.467,12.74,11.27,0.11,694.18,2023-01-05 12:22:14,47,1
531,Corriere espresso,Express,IT,63076.0,IT,75025,2023-01-03 13:45:51.467,44.18,39.89,0.37,383.64,2023-01-04 13:03:14,24,1
532,Corriere espresso,Express,IT,63076.0,IT,56031,2023-01-03 13:45:51.467,29.12,26.58,0.26,274.6,2023-01-04 15:35:14,26,1
533,Corriere espresso,Express,IT,63076.0,IT,26858,2023-01-03 13:45:51.467,4.86,3.56,0.07,447.17,2023-01-04 09:29:14,20,1
534,Corriere espresso,Express,IT,63076.0,IT,21100,2023-01-03 13:45:51.467,6.16,4.88,0.08,512.02,2023-01-04 12:04:14,23,1
535,Corriere espresso,Express,IT,63076.0,IT,90141,2023-01-03 13:45:51.467,15.71,11.81,0.3,535.02,2023-01-05 10:50:14,45,1
536,Corriere espresso,Express,IT,63076.0,IT,16036,2023-01-03 13:45:51.467,12.84,11.74,0.1,410.28,2023-01-04 14:00:14,25,1
537,Corriere espresso,Express,IT,63076.0,IT,92100,2023-01-03 13:45:51.467,20.08,18.06,0.14,624.84,2023-01-05 12:00:14,47,1
538,Corriere espresso,Express,IT,63076.0,IT,187,2023-01-03 13:45:51.467,4.02,3.24,0.05,158.28,2023-01-04 14:36:14,25,1
539,Corriere espresso,Express,IT,63076.0,IT,40124,2023-01-03 13:45:51.467,5.25,3.91,0.1,265.67,2023-01-04 11:40:14,22,1
540,Corriere espresso,Express,IT,63076.0,IT,93100,2023-01-03 13:45:51.467,33.76,30.74,0.28,604.82,2023-01-05 13:07:14,48,1
541,Corriere espresso,Express,IT,63076.0,IT,8100,2023-01-03 13:45:51.467,35.82,32.7,0.28,473.36,2023-01-05 10:27:14,45,1
542,Corriere espresso,Express,IT,63076.0,IT,90139,2023-01-03 13:45:51.467,16.9,15.55,0.14,535.1,2023-01-05 11:04:14,46,1
543,Corriere espresso,Express,IT,63076.0,IT,50123,2023-01-03 13:45:51.467,6.22,5.14,0.07,229.92,2023-01-05 11:20:14,46,1
544,Corriere espresso,Express,IT,63076.0,IT,92024,2023-01-03 13:45:51.467,23.64,21.24,0.19,619.21,2023-01-05 17:57:14,52,1
545,Corriere espresso,Express,IT,63076.0,IT,91100,2023-01-03 13:45:51.467,44.6,40.37,0.37,556.95,2023-01-05 11:34:14,46,1
546,Corriere espresso,Express,IT,63076.0,IT,58022,2023-01-03 13:45:51.467,34.39,31.46,0.35,250.36,2023-01-04 11:28:14,22,1
547,Corriere espresso,Express,IT,63076.0,IT,20121,2023-01-03 13:45:51.467,14.72,11.38,0.21,467.06,2023-01-05 16:00:14,51,1
548,Corriere espresso,Express,IT,63076.0,IT,59100,2023-01-03 13:45:51.467,6.34,5.71,0.04,245.6,2023-01-04 14:53:14,25,1
549,Corriere espresso,Express,IT,63076.0,IT,80121,2023-01-03 13:45:51.467,49.74,39.65,0.7,234.53,2023-01-04 14:01:14,25,1
550,Corriere espresso,Express,IT,63076.0,IT,187,2023-01-03 13:45:51.467,16.07,12.55,0.24,158.28,2023-01-04 09:51:14,20,1
551,Corriere espresso,Express,IT,63076.0,IT,35122,2023-01-03 13:45:51.467,8.12,6.27,0.12,317.43,2023-01-04 10:13:14,21,1
552,Corriere espresso,Express,IT,63076.0,IT,90015,2023-01-03 13:45:51.467,28.45,25.12,0.31,544.33,2023-01-05 13:47:14,48,1
553,Corriere espresso,Express,IT,63076.0,IT,50051,2023-01-03 13:45:51.467,12.58,11.48,0.11,244.33,2023-01-04 12:51:14,23,1
554,Corriere espresso,Express,IT,63076.0,IT,70121,2023-01-03 13:45:51.467,12.26,9.82,0.16,321.49,2023-01-04 14:43:14,25,1
555,Corriere espresso,Express,IT,63076.0,IT,16121,2023-01-03 13:45:51.467,19.79,15.43,0.3,427.24,2023-01-04 14:13:14,25,1
556,Corriere espresso,Express,IT,63076.0,IT,9124,2023-01-03 13:45:51.467,25.77,20.81,0.37,571.44,2023-01-10 12:22:14,167,1
557,Corriere espresso,Express,IT,63076.0,IT,52037,2023-01-03 13:45:51.467,7.28,6.53,0.05,154.77,2023-01-04 11:36:14,22,1
558,Corriere espresso,Express,IT,63076.0,IT,55049,2023-01-03 13:45:51.467,59.12,54.34,0.39,310.04,2023-01-05 12:18:14,47,1
559,Corriere espresso,Express,IT,63076.0,IT,20123,2023-01-03 13:45:51.467,2.99,2.41,0.04,467.01,2023-01-04 14:16:14,25,1
560,Corriere espresso,Express,IT,63076.0,IT,18038,2023-01-03 13:45:51.467,19.2,16.99,0.18,500.12,2023-01-04 12:00:14,23,1
561,Corriere espresso,Express,IT,63076.0,IT,52027,2023-01-03 13:45:51.467,53.0,48.89,0.37,200.01,2023-01-12 13:18:14,216,1
562,Corriere espresso,Express,IT,63076.0,IT,185,2023-01-03 13:45:51.467,6.76,5.05,0.1,157.84,2023-01-04 00:00:14,11,1
563,Corriere espresso,Express,IT,63076.0,IT,93100,2023-01-03 13:45:51.467,9.32,8.38,0.06,604.82,2023-01-05 13:08:14,48,1
564,Corriere espresso,Express,IT,63076.0,IT,20090,2023-01-03 13:45:51.467,48.24,41.23,0.63,468.43,2023-01-04 15:09:14,26,1
565,Corriere espresso,Express,IT,63076.0,IT,84014,2023-01-03 13:45:51.467,12.36,11.08,0.1,251.41,2023-01-04 12:19:14,23,1
566,Corriere espresso,Express,IT,63076.0,IT,57100,2023-01-03 13:45:51.467,13.58,12.62,0.09,293.42,2023-01-05 09:04:14,44,1
567,Corriere espresso,Express,IT,63076.0,IT,50123,2023-01-03 13:45:51.467,5.33,3.99,0.1,229.92,2023-01-04 11:25:14,22,1
568,Corriere espresso,Express,IT,63076.0,IT,57023,2023-01-03 13:45:51.467,12.7,11.6,0.11,272.78,2023-01-04 14:53:14,25,1
569,Corriere espresso,Express,IT,63076.0,IT,17031,2023-01-03 13:45:51.467,8.26,7.38,0.08,470.75,2023-01-04 12:10:14,23,1
570,Corriere espresso,Express,IT,63076.0,IT,185,2023-01-03 13:45:51.467,3.04,2.34,0.04,157.84,2023-01-04 10:21:14,21,1
571,Corriere espresso,Express,IT,63076.0,IT,95019,2023-01-03 13:45:51.467,19.34,17.84,0.15,592.49,2023-01-05 11:48:14,46,1
572,Corriere espresso,Express,IT,63076.0,IT,52100,2023-01-03 13:45:51.467,32.36,29.98,0.24,169.86,2023-01-05 10:37:14,45,1
579,Corriere espresso,Express,IT,50065.0,IT,20122,2023-01-03 13:57:24.007,4.8,4.0,0.072,258.6,2023-01-04 12:18:14,23,1
580,Corriere espresso,Express,IT,62029.0,IT,63812,2023-01-03 14:03:53.963,7.5,7.0,0.0,28.65,2023-01-04 00:00:14,10,1
581,Corriere espresso,Express,IT,50065.0,IT,20122,2023-01-03 14:06:46.28,0.55,0.3,0.006804,258.6,2023-01-04 12:18:14,22,1
601,Corriere espresso,Express,IT,50065.0,IT,43044,2023-01-03 14:18:31.513,12.7,10.0,0.15444,146.23,2023-01-04 09:44:14,19,1
602,Corriere espresso,Express,IT,63811.0,IT,47030,2023-01-03 14:25:10.39,0.7,0.5,0.02,141.1,2023-01-04 00:00:14,10,1
603,Corriere espresso,Express,IT,63811.0,IT,1100,2023-01-03 14:26:56.96,1.8,1.8,0.04,157.65,2023-01-04 00:00:14,10,1
604,Corriere espresso,Express,IT,63811.0,IT,25020,2023-01-03 14:27:27.507,1.6,1.6,0.03,374.86,2023-01-05 00:00:14,34,1
613,Corriere espresso,Express,IT,62029.0,IT,50068,2023-01-03 14:44:04.097,16.7,16.0,0.0,160.43,2023-01-04 14:55:14,24,1
622,Corriere espresso,,IT,20122.0,IT,50065,2023-01-03 14:58:14.08,0.3,0.2,0.01,258.6,2023-01-04 00:00:14,10,1
623,Corriere espresso,Express,IT,62029.0,IT,47853,2023-01-03 15:02:44.253,1.25,1.0,0.0,100.8,2023-01-04 00:00:14,9,1
624,Corriere espresso,Express,IT,63811.0,IT,63074,2023-01-03 15:06:13.897,0.6,0.4,0.02,35.52,2023-01-04 00:00:14,9,1
625,Corriere espresso,Ore 10/10:30,IT,63811.0,IT,20122,2023-01-03 15:09:49.863,2.0,1.0,0.008,434.81,2023-01-04 00:00:14,9,1
644,Corriere espresso,Express,IT,63811.0,IT,24022,2023-01-03 00:00:14,5.0,4.0,0.0,419.74,2023-01-04 09:41:14,33,1
645,Corriere espresso,Express,IT,62029.0,IT,56029,2023-01-03 15:22:33.18,0.15,0.1,0.0,209.69,2023-01-04 15:38:14,24,1
646,Corriere espresso,Express,IT,63811.0,IT,20144,2023-01-03 15:22:40.27,3.1,2.28,0.03,436.7,2023-01-04 09:41:14,18,1
